# One slow shallow curve drawn by hand on a Wacom tablet, taken through WPF's stylus
# stack. Paired with wintab-digitizer-stroke.csv, drawn by the same hand at the same
# speed minutes apart, for comparing what the two input paths resolve.
# Display scale 2.25x. Mean turn angle 4.75 deg, path 1682px, mean segment 1.44px.
# Pen stroke recorded from a live session, in desktop pixels.
# Source: WpfStylusSession
# Captured: 2026-09-12 08:14:41, 1170 points
desktopX,desktopY,pressure
2502.1787774285103,2826.339579454939,84
2503.3506881923886,2826.7790459913936,84
2504.522598956267,2827.218512527848,84
2505.225745414594,2827.6579790643023,85
2506.397656178472,2827.987578966643,85
2507.5695669423503,2828.4270455030974,85
2508.2727134006773,2828.7566454054386,86
2509.4446241645555,2829.086245307779,86
2510.147770622883,2829.6355784783473,87
2511.319681386761,2829.9651783806876,87
2512.4915921506395,2830.294778283029,87
2513.429120761742,2830.734244819483,87
2514.3666493728447,2831.1737113559375,87
2515.3041779839473,2831.613177892392,87
2516.4760887478255,2832.052644428846,87
2517.647999511704,2832.4921109653005,87
2518.819910275582,2832.8217108676413,87
2519.9918210394603,2833.2611774040956,87
2521.1637318033386,2833.5907773064364,87
2521.8668782616655,2834.0302438428907,87
2523.038789025544,2834.249977111118,87
2524.2106997894225,2834.6894436475723,87
2525.3826105533008,2835.019043549913,88
2526.7889034699547,2835.23877681814,88
2527.960814233833,2835.4585100863674,88
2529.132724997711,2835.568376720481,88
2530.070253608814,2835.8979766228217,89
2531.242164372692,2836.2275765251625,89
2532.8828394421216,2836.337443159276,90
2534.054750206,2836.5571764275032,91
2535.461043122654,2836.7769096957304,92
2536.632953886532,2836.886776329844,93
2537.8048646504103,2837.2163762321848,93
2538.9767754142886,2837.5459761345255,94
2540.3830683309425,2837.7657094027527,94
2541.5549790948207,2837.98544267098,94
2542.7268898586995,2838.205175939207,95
2543.8988006225777,2838.534775841548,95
2545.3050935392316,2838.8643757438886,95
2546.47700430311,2839.1939756462293,95
2547.883297219764,2839.52357554857,95
2549.055207983642,2839.6334421826837,95
2550.6958830530716,2840.1827753532516,95
2551.633411664174,2840.402508621479,95
2553.274086733604,2840.7321085238195,95
2554.445997497482,2840.9518417920467,96
2555.6179082613603,2841.391308328501,96
2557.0242011780147,2841.6110415967282,96
2558.196111941893,2841.940641499069,96
2559.602404858547,2842.160374767296,96
2560.774315622425,2842.5998413037505,96
2561.9462263863034,2842.9294412060913,96
2563.3525193029573,2843.149174474319,97
2564.5244300668355,2843.478774376659,97
2566.165105136265,2843.808374279,97
2567.1026337473677,2844.1379741813407,97
2568.7433088167973,2844.357707449568,98
2569.9152195806755,2844.577440717795,98
2571.0871303445538,2844.7971739860222,99
2572.4934232612077,2845.1267738883635,99
2574.1340983306372,2845.4563737907038,99
2575.5403912472916,2845.785973693045,100
2576.71230201117,2846.005706961272,100
2578.118594927824,2846.2254402294993,100
2579.7592699972533,2846.6649067659537,101
2580.9311807611316,2846.9945066682944,101
2582.3374736777855,2847.324106570635,102
2583.7437665944394,2847.5438398388624,102
2585.384441663869,2847.873439741203,103
2586.790734580523,2848.203039643544,103
2588.431409649953,2848.5326395458846,104
2589.837702566607,2848.752372814112,104
2591.4783776360364,2849.0819727164526,104
2592.6502883999146,2849.4115726187933,105
2594.52534562212,2849.6313058870205,105
2595.9316385387738,2849.9609057893613,106
2597.5723136082033,2850.070772423475,107
2598.9786065248572,2850.510238959929,107
2600.8536637470625,2850.7299722281564,107
2602.494338816492,2850.9497054963836,107
